11114688541,Australian Business And Community Network Limited,L 3 141 York St,NA,Sydney,NSW,2000,NA,3/12/12,Large,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Y,NA,Y,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA
11115147659,Church Of The Nazarene Inala Inc,22 Sittella St,NA,Inala,QLD,4077,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11115225986,Cultural Infusion Foundation Ltd,49 Vere St,NA,COLLINGWOOD,VIC,3066,www.culturalinfusion.org.au,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11116159701,Uniting Church Australia - Jannali,527 Box Road,NA,Jannali,NSW,2226,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,Y,NA,NA,NA,NA,Y,Y,NA,NA,NA,Y,NA,NA,NA,NA,NA,Y,NA,NA,NA
11116169647,Access Aid International Ltd.,54 ELIZABETH STREET,NA,BRIGHTON EAST,VIC,3187,NA,3/12/12,Small,NA,NA,NA,Y,NA,NA,Y,Y,NA,NA,NA,NA,Y,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11116314562,Aboriginal & Torres Strait Islander Legal Service (Qld) Ltd,L 5 183 North Quay,NA,Brisbane,QLD,4000,NA,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11117886432,Hope Foundation Limited,PO BOX 265,NA,MT GRAVATT PLAZA,QLD,4122,www.hopefoundation.org.au,3/12/12,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Active,1
11123738223,Christian Surfers International,269 Lawrence Hargrave Drv,NA,Thirroul,NSW,2515,www.christiansurfers.net,3/12/12,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11124211565,Youth Futures Wa Inc,Suite 1 70 Davidson Terrace,NA,Joondalup,WA,6027,NA,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11126868586,The Royal Societies Of Australia,Building H47,NA,UNIVERSITY OF SYDNEY,NSW,2006,http://www.scienceaustralia.org.au,3/12/12,Small,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11127864935,The Baptist Union Of Queensland - Cooktown,3 Hogg St,3 Hogg St,Cooktown,QLD,4895,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11128866419,Australian Community Philanthropy Ltd,C/ Lord Mayor's Charitable Foundation,Level One 15 Collins Street,Melbourne,VIC,3000,www.australiancommunityphilanthropy.org.au,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11129013305,Nafsika Stamoulis Hellenic Museum Limited,280 William Street,NA,Melbourne,VIC,3000,NA,3/12/12,Large,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11129790467,Doxa Social Club Incorporated,Ground Floor,355 Spencer Street,Law Courts,VIC,3003,NA,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA
11130433288,Hands On Learning Australia,NA,NA,NA,NA,NA,www.handsonlearning.org.au,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Active,1
11131047268,MAS National Limited,Level 2/ 192-198 High Street,NA,Northcote,VIC,3070,NA,3/12/12,Large,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
